#,,,
# The Tor Project,,,
#,,,
# URL: https://metrics.torproject.org/userstats-bridge-country.csv?start=2017-01-01&end=2019-12-31&country=lb,,,
#,,,
date,country,users,frac
12/6/19,lb,27,64
12/7/19,lb,21,61
12/8/19,lb,19,59
12/9/19,lb,28,59
12/10/19,lb,28,59
12/11/19,lb,27,58
12/12/19,lb,26,62
12/13/19,lb,22,63
12/14/19,lb,24,62
12/15/19,lb,21,61
12/16/19,lb,23,61
12/17/19,lb,25,60
12/18/19,lb,26,59
12/19/19,lb,27,57
12/20/19,lb,29,56
12/21/19,lb,26,54
12/22/19,lb,25,56
12/23/19,lb,26,54
12/24/19,lb,28,54
12/25/19,lb,32,57
12/26/19,lb,35,55
12/27/19,lb,28,57
12/28/19,lb,38,54
12/29/19,lb,33,55
12/30/19,lb,35,54
12/31/19,lb,30,55
