date,country,users,frac
7/30/18,iq,143,78
7/31/18,iq,132,79
8/1/18,iq,119,82
8/2/18,iq,128,75
8/3/18,iq,120,80
8/4/18,iq,122,82
8/5/18,iq,127,79
8/6/18,iq,131,71
8/7/18,iq,152,75
8/8/18,iq,153,74
8/9/18,iq,136,74
8/10/18,iq,132,71
8/11/18,iq,127,75
8/12/18,iq,128,75
8/13/18,iq,115,72
8/14/18,iq,115,82
8/15/18,iq,112,82
8/16/18,iq,107,83
8/17/18,iq,105,82
8/18/18,iq,105,82
8/19/18,iq,97,82
8/20/18,iq,104,82
8/21/18,iq,103,82
8/22/18,iq,91,83
8/23/18,iq,92,82
8/24/18,iq,92,81
8/25/18,iq,102,81
8/26/18,iq,104,80
8/27/18,iq,107,80
8/28/18,iq,104,81
8/29/18,iq,98,81
8/30/18,iq,111,80
8/31/18,iq,94,80
9/1/18,iq,102,74
9/2/18,iq,112,71
9/3/18,iq,101,76
9/4/18,iq,93,77
9/5/18,iq,92,78
9/6/18,iq,91,80
9/7/18,iq,84,77
9/8/18,iq,101,60
9/9/18,iq,89,75
9/10/18,iq,99,69
9/11/18,iq,116,58
9/12/18,iq,103,56
9/13/18,iq,115,61
9/14/18,iq,101,66
9/15/18,iq,111,54
9/16/18,iq,152,47
9/17/18,iq,156,47
9/18/18,iq,154,47
9/19/18,iq,149,50
9/20/18,iq,136,65
9/21/18,iq,134,58
9/22/18,iq,145,66
9/23/18,iq,155,65
9/24/18,iq,153,66
9/25/18,iq,160,65
9/26/18,iq,153,70
9/27/18,iq,149,67
9/28/18,iq,132,69
9/29/18,iq,130,70
9/30/18,iq,143,50
10/1/18,iq,117,62
10/2/18,iq,115,70
10/3/18,iq,111,74
10/4/18,iq,111,74
10/5/18,iq,99,74
10/6/18,iq,98,75
10/7/18,iq,105,75
10/8/18,iq,111,75
10/9/18,iq,110,75
10/10/18,iq,122,74
10/11/18,iq,124,73
10/12/18,iq,108,72
10/13/18,iq,109,73
10/14/18,iq,109,72
10/15/18,iq,120,71
10/16/18,iq,125,65
10/17/18,iq,128,70
10/18/18,iq,131,60
10/19/18,iq,154,45
10/20/18,iq,148,48
10/21/18,iq,150,53
10/22/18,iq,123,68
10/23/18,iq,158,51
10/24/18,iq,101,68
10/25/18,iq,110,74
10/26/18,iq,99,73
10/27/18,iq,115,69
10/28/18,iq,134,71
10/29/18,iq,121,71
10/30/18,iq,111,69
10/31/18,iq,107,71
11/1/18,iq,111,65
11/2/18,iq,112,66
11/3/18,iq,124,67
11/4/18,iq,114,65
11/5/18,iq,108,67
11/6/18,iq,112,67
11/7/18,iq,106,68
11/8/18,iq,102,69
11/9/18,iq,98,68
11/10/18,iq,105,69
11/11/18,iq,95,70
11/12/18,iq,96,71
11/13/18,iq,98,70
11/14/18,iq,113,68
11/15/18,iq,112,69
11/16/18,iq,111,67
11/17/18,iq,111,69
11/18/18,iq,97,68
11/19/18,iq,90,67
11/20/18,iq,101,65
11/21/18,iq,97,63
11/22/18,iq,101,64
11/23/18,iq,108,62
11/24/18,iq,100,61
11/25/18,iq,99,61
11/26/18,iq,93,61
11/27/18,iq,95,59
11/28/18,iq,93,62
11/29/18,iq,94,63
11/30/18,iq,95,62
12/1/18,iq,108,58
12/2/18,iq,109,59
12/3/18,iq,104,61
12/4/18,iq,103,61
12/5/18,iq,109,56
12/6/18,iq,108,58
12/7/18,iq,106,59
12/8/18,iq,104,56
12/9/18,iq,113,56
12/10/18,iq,107,56
12/11/18,iq,98,55
12/12/18,iq,98,54
12/13/18,iq,102,57
12/14/18,iq,105,57
12/15/18,iq,105,55
12/16/18,iq,104,54
12/17/18,iq,106,47
12/18/18,iq,110,56
12/19/18,iq,103,58
12/20/18,iq,99,56
12/21/18,iq,95,54
12/22/18,iq,99,53
12/23/18,iq,110,55
12/24/18,iq,104,55
12/25/18,iq,101,56
12/26/18,iq,95,57
12/27/18,iq,96,56
12/28/18,iq,97,55
12/29/18,iq,95,54
12/30/18,iq,86,62
12/31/18,iq,91,63
1/1/19,iq,81,61
1/2/19,iq,90,65
1/3/19,iq,86,69
1/4/19,iq,69,73
1/5/19,iq,71,73
1/6/19,iq,77,69
1/7/19,iq,73,76
1/8/19,iq,71,76
1/9/19,iq,85,70
1/10/19,iq,84,78
1/11/19,iq,87,71
1/12/19,iq,85,65
1/13/19,iq,80,69
1/14/19,iq,85,66
1/15/19,iq,84,66
1/16/19,iq,79,69
1/17/19,iq,81,70
1/18/19,iq,76,68
1/19/19,iq,77,68
1/20/19,iq,102,64
1/21/19,iq,99,59
1/22/19,iq,87,66
1/23/19,iq,86,65
1/24/19,iq,82,61
1/25/19,iq,78,63
1/26/19,iq,69,67
1/27/19,iq,76,68
1/28/19,iq,75,70
1/29/19,iq,71,68
1/30/19,iq,67,61
1/31/19,iq,70,71
2/1/19,iq,68,68
2/2/19,iq,81,68
2/3/19,iq,59,97
2/4/19,iq,86,68
2/5/19,iq,84,68
2/6/19,iq,87,67
2/7/19,iq,91,67
2/8/19,iq,94,67
2/9/19,iq,104,65
2/10/19,iq,92,64
2/11/19,iq,97,65
2/12/19,iq,87,66
2/13/19,iq,83,68
2/14/19,iq,78,69
2/15/19,iq,83,70
2/16/19,iq,81,69
2/17/19,iq,94,66
2/18/19,iq,75,57
2/19/19,iq,101,69
2/20/19,iq,109,67
2/21/19,iq,85,68
2/22/19,iq,84,69
2/23/19,iq,83,69
2/24/19,iq,81,68
2/25/19,iq,84,69
2/26/19,iq,77,66
2/27/19,iq,81,67
2/28/19,iq,76,66
3/1/19,iq,81,65
3/2/19,iq,76,65
3/3/19,iq,82,67
3/4/19,iq,67,68
3/5/19,iq,63,71
3/6/19,iq,67,70
3/7/19,iq,70,69
3/8/19,iq,73,68
3/9/19,iq,86,60
3/10/19,iq,84,58
3/11/19,iq,86,60
3/12/19,iq,83,60
3/13/19,iq,73,58
3/14/19,iq,68,56
3/15/19,iq,74,66
3/16/19,iq,75,67
3/17/19,iq,75,66
3/18/19,iq,69,65
3/19/19,iq,73,65
3/20/19,iq,82,64
3/21/19,iq,80,63
3/22/19,iq,77,66
3/23/19,iq,72,65
3/24/19,iq,87,64
3/25/19,iq,81,64
3/26/19,iq,84,61
3/27/19,iq,82,64
3/28/19,iq,80,63
3/29/19,iq,68,63
3/30/19,iq,80,63
3/31/19,iq,78,63
4/1/19,iq,77,63
4/2/19,iq,86,63
4/3/19,iq,79,61
4/4/19,iq,76,59
4/5/19,iq,69,62
4/6/19,iq,70,59
4/7/19,iq,69,53
4/8/19,iq,76,60
4/9/19,iq,72,60
4/10/19,iq,71,62
4/11/19,iq,76,57
4/12/19,iq,76,59
4/13/19,iq,79,60
4/14/19,iq,75,58
4/15/19,iq,84,61
4/16/19,iq,87,57
4/17/19,iq,88,61
4/18/19,iq,77,61
4/19/19,iq,77,61
4/20/19,iq,81,61
4/21/19,iq,83,61
4/22/19,iq,81,59
4/23/19,iq,80,51
4/24/19,iq,86,60
4/25/19,iq,86,60
4/26/19,iq,78,55
4/27/19,iq,81,49
4/28/19,iq,82,57
4/29/19,iq,88,55
4/30/19,iq,82,58
5/1/19,iq,77,55
5/2/19,iq,75,52
5/3/19,iq,56,49
5/4/19,iq,67,56
5/5/19,iq,63,60
5/6/19,iq,63,61
5/7/19,iq,56,56
5/8/19,iq,55,45
5/9/19,iq,63,51
5/10/19,iq,61,51
5/11/19,iq,59,52
5/12/19,iq,63,51
5/13/19,iq,61,53
5/14/19,iq,74,58
5/15/19,iq,73,54
5/16/19,iq,61,58
5/17/19,iq,59,59
5/18/19,iq,65,58
5/19/19,iq,70,59
5/20/19,iq,72,59
5/21/19,iq,70,56
5/22/19,iq,73,57
5/23/19,iq,75,57
5/24/19,iq,69,58
5/25/19,iq,68,59
5/26/19,iq,72,58
5/27/19,iq,71,55
5/28/19,iq,60,49
5/29/19,iq,69,59
5/30/19,iq,65,60
5/31/19,iq,63,54
6/1/19,iq,60,54
6/2/19,iq,62,55
6/3/19,iq,50,64
6/4/19,iq,48,66
6/5/19,iq,47,65
6/6/19,iq,57,64
6/7/19,iq,61,62
6/8/19,iq,65,63
6/9/19,iq,76,62
6/10/19,iq,81,61
6/11/19,iq,77,61
6/12/19,iq,62,61
6/13/19,iq,68,61
6/14/19,iq,56,61
6/15/19,iq,63,60
6/16/19,iq,65,59
6/17/19,iq,62,64
6/18/19,iq,64,64
6/19/19,iq,70,65
6/20/19,iq,63,66
6/21/19,iq,76,56
6/22/19,iq,87,61
6/23/19,iq,86,60
6/24/19,iq,79,68
6/25/19,iq,78,68
6/26/19,iq,76,65
6/27/19,iq,81,59
6/28/19,iq,74,62
6/29/19,iq,81,63
6/30/19,iq,89,59
7/1/19,iq,54,53
7/2/19,iq,70,61
7/3/19,iq,67,67
7/4/19,iq,75,65
7/5/19,iq,75,66
7/6/19,iq,68,64
7/7/19,iq,64,69
